X,Y,OBJECTID,GISID,TYPE,GC_NR,STRAATNAAM,HUISNUMMER,POSTCODE,SECTOR,OPMERKING,EBDD,ROUTE_WEEK,ROUTE_WEEKEND,FREQ_SLK,SLK_MA,SLK_DI,SLK_WO,SLK_DO,SLK_VR,SLK_ZA,SLK_ZO,FREQ_LEDIGING,LED_MA,LED_DI,LED_WO,LED_DO,LED_VR,LED_ZA,LED_ZO
497642.228650017,6656644.86851881,54476,GLASCONT_01023,mono glasbol wit,M1565,EKSTERLAAR,163,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
497638.305481471,6656639.8263637,54477,GLASCONT_01024,mono glasbol groen,M1637,EKSTERLAAR,163,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
497600.628723309,6657257.79823779,54478,GLASCONT_01025,duo glasbol,D1166,SCHOGGESTRAAT,118,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
497940.442185719,6658464.43371349,54479,GLASCONT_01029,duo glasbol,D1238,NIEUWE DONK,12,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
498704.294694605,6658021.96359057,54480,GLASCONT_01030,duo glasbol,D1245,VAN STRYDONCKLAAN,400,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
497122.371464578,6658585.76184928,54481,GLASCONT_01031,mono glasbol wit,M2539,VAARTWEG,,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
497105.572511445,6658587.50896468,54482,GLASCONT_01032,mono glasbol groen,M2035,VAARTWEG,,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
496468.944419473,6656565.91221499,54483,GLASCONT_01035,duo glasbol,D1171,BOEKENBERGLEI,129,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
495793.586216894,6657920.88991706,54484,GLASCONT_01036,mono glasbol groen,M1655,VAN HAVREPLEIN,,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
495793.959641241,6657915.96091792,54485,GLASCONT_01037,mono glasbol wit,M1582,VAN HAVREPLEIN,,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
496295.923251434,6657974.81734032,54486,GLASCONT_01039,mono glasbol wit,M1530,ARENAPLEIN,,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
495583.672083305,6658296.46850671,54487,GLASCONT_01040,duo glasbol,D1195,MONSEIGNEUR VAN GOETHEMPLEIN,8,2140,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
494961.02208118,6658324.58160675,54488,GLASCONT_01042,duo glasbol,D1237,JOE ENGLISHSTRAAT,42,2140,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
495769.976878983,6659434.4450326,54489,GLASCONT_01044,duo glasbol,D1236,GRIFFIER SCHOBBENSLAAN,1,2140,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
496381.81311954,6659235.42895063,54490,GLASCONT_01045,mono glasbol groen,M1648,CORNELISSENLAAN,,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
496376.892407474,6659233.15880831,54491,GLASCONT_01046,mono glasbol wit,M1575,CORNELISSENLAAN,,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
498419.041793321,6660078.14588885,54492,GLASCONT_01047,duo glasbol,D1057,AUGUST VAN DE WIELELEI,56,2100,NOORD,Deurne,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
494803.109572652,6663894.65051119,54493,GLASCONT_01050,duo glasbol,D1023,BORREWATERSTRAAT,123,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
494347.787880857,6664115.03211224,54494,GLASCONT_01052,ondergrondse wit,O1117-A700,SINT-BARTHOLOMEUSSTRAAT,15,2170,NOORD,Merksem,2018/02/28 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
494196.521525546,6664690.68429899,54495,GLASCONT_01053,duo glasbol,D1024,VUURKRUISENLAAN,51,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,x,,,
495953.700522644,6665505.87548583,54496,GLASCONT_01054,mono glasbol wit,M1541,VICTOR ROOSENSPLEIN,2,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,x,,,
493616.857596715,6663758.9967166,54497,GLASCONT_01055,duo glasbol,D1043,JAAK COVELIERSSTRAAT,44,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
493502.303462244,6663941.77367473,54498,GLASCONT_01056,duo glasbol,D1047,FERDINANDUSDIJKSTRAAT,43,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
493116.562568031,6664806.41904491,54499,GLASCONT_01057,duo glasbol,D1178,LAMBRECHTSHOEKENLAAN,44,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
493566.9543292,6665215.36201336,54500,GLASCONT,duo glasbol,D3078,BRANDBEEK,50,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
493380.31854791,6665298.54195381,54501,GLASCONT_01059,duo glasbol,D1036,LAMBRECHTSHOEKENLAAN,135,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
493612.032690101,6665925.14964042,54502,GLASCONT_01060,mono glasbol groen,M1539,LAMBRECHTSHOEKENLAAN,238,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
493305.04135641,6666062.46146423,54503,GLASCONT_01062,duo glasbol,D1112,SLUITBERG,,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,x,,,
494037.992096423,6665576.92824715,54504,GLASCONT_01063,mono glasbol groen,M1592,RODELOOPSTRAAT,178,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,x,,,
493029.616273836,6666636.2622916,54505,GLASCONT_01065,duo glasbol,D1093,GEERTSHOEK,24,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
493545.434803044,6666839.10188609,54506,GLASCONT_01066,duo glasbol,D1018,VICTOR GOVAERSLAAN,16,2170,NOORD,Merksem,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
491157.952747677,6673899.16086518,54507,GLASCONT_01067,duo glasbol,D1217,,2,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
493094.630330441,6672378.15809475,54508,GLASCONT_01069,duo glasbol,D3180,VOGELKERSSTRAAT,129,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
494034.368743668,6673426.78595394,54509,GLASCONT_01070,duo glasbol,D1091,VAN DE WEYNGAERTPLEIN,28,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
492823.992140241,6670561.88840318,54510,GLASCONT_01074,duo glasbol,D1116,VELTWIJCKLAAN,39,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
493480.285666839,6671059.89486175,54511,GLASCONT_01075,duo glasbol,D1189,KARDELAAN,1,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
493303.515345201,6671558.63217547,54512,GLASCONT_01076,duo glasbol,D1244,OOSTERGEEST,8,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
494756.965933944,6672094.94850916,54513,GLASCONT_01078,duo glasbol,D1273,VELTWIJCKLAAN,,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
495019.927040201,6671215.71711734,54514,GLASCONT_01079,duo glasbol,D1209,KRUIDENLAAN,64,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
494348.167375357,6671090.61204721,54515,GLASCONT_01081,duo glasbol,D1132,WEEGBREELAAN,31,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
495123.918455916,6669921.70074992,54516,GLASCONT_01083,duo glasbol,D1130,SINT-LUCASLAAN,2,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
480460.66288888,6681680.63038934,54517,GLASCONT_01086,duo glasbol,D1094,SCHOUWVEGERSTRAAT,1,2040,NOORD,Parking,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
480071.444932302,6682718.51915235,54518,GLASCONT_01087,duo glasbol,D1098,PRELATENSTRAAT,21,2040,NOORD,,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
481405.091172683,6682379.00337382,54519,GLASCONT_01088,duo glasbol,D1205,CECILIANENSTRAAT,to 42,2040,NOORD,Bezali,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
481484.335872956,6682678.56755341,54520,GLASCONT_01089,duo glasbol,D1003,DOMINICANENSTRAAT,,2040,NOORD,hoek kruisbos,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
481876.458609664,6683011.20133703,54521,GLASCONT_01090,mono glasbol groen,M1634,,182,2040,NOORD,Bezali,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
481877.689912984,6683006.72551219,54522,GLASCONT_01091,mono glasbol wit,M1532,,182,2040,NOORD,Parking Carrefour,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
481297.313265042,6683360.67617887,54523,GLASCONT_01092,duo glasbol,D1124,FREDERIK-HENDRIKSTRAAT,24,2040,NOORD,,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
482595.555108737,6682866.80633022,54524,GLASCONT_01095,duo glasbol,D1084,,17,2040,NOORD,Bezali,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
482508.960643401,6684165.46337023,54525,GLASCONT_01096,duo glasbol,D1061,STEENOVENSTRAAT,66,2040,NOORD,Bezali,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
481590.482870413,6684725.28930331,54526,GLASCONT_01097,duo glasbol,D1083,BREMSTRAAT,1,2040,NOORD,Bezali,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
480597.956976977,6684646.90334992,54527,GLASCONT_01099,duo glasbol,D1235,,,2040,NOORD,Bezali,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
477351.080975502,6675294.08122867,54528,GLASCONT_01103,duo glasbol,D1069,VESTINGSTRAAT_BZL,,2040,NOORD,Tolhuisstraat - ingang parking,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,x,,,,
489863.573369167,6660072.79243916,54529,GLASCONT_01108,mono glasbol groen,M1553,GROENKERKHOFSTRAAT,2,2000,MIDDEN,Centrum1,2013/01/17 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
489866.140815647,6660072.17069049,54530,GLASCONT_01109,mono glasbol wit,M1572,GROENKERKHOFSTRAAT,2,2000,MIDDEN,Centrum1,2013/01/17 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
495242.50384951,6659093.2128228,54531,GLASCONT_01043,duo glasbol,D1240,COLLEGELAAN_BO,5,2140,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
489453.833749429,6660509.68271689,54532,GLASCONT_01915,mono glasbol wit,M1602,ERNEST VAN DIJCKKAAI,,2000,MIDDEN,Centrum1,1999/12/31 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
490978.617814904,6659656.84669099,54533,GLASCONT_02308,duo glasbol,D1162,MEISTRAAT,5-7,2000,MIDDEN,Centrum1,2013/01/17 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,x,,,,,,
491780.315620284,6674250.18141411,54534,GLASCONT_02714,duo glasbol,D1107,KLEIN HEIKEN,98,2180,NOORD,Ekeren,2014/02/11 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
489564.39002819,6659261.07208072,54535,GLASCONT_02715,ondergrondse duo,O1104-A696,LANGE VLIERSTRAAT,111,2000,MIDDEN,Centrum1,2014/02/12 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
488315.391845304,6660195.84617028,54536,GLASCONT_02716,ondergrondse wit,O1108-A691,BEATRIJSLAAN,12,2050,MIDDEN,Linkeroever,2015/03/23 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
488322.396948104,6660193.36907333,54537,GLASCONT_02717,ondergrondse groen,O1109-A690,BEATRIJSLAAN,12,2050,MIDDEN,Linkeroever,2015/03/23 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
496298.125950437,6657979.87421879,54538,GLASCONT_03517,mono glasbol wit,M1543,ARENAPLEIN,,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
496297.213227701,6657977.2401418,54539,GLASCONT_03518,mono glasbol groen,M1640,ARENAPLEIN,,2100,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
489813.61371629,6652323.16999821,54540,GLASCONT_03917,mono glasbol groen,M1661,GOUDENREGENLAAN,2,2610,ZUID,Wilrijk,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
489239.276215022,6658382.49899059,54541,GLASCONT_04318,duo glasbol,D3034,LEOPOLD DE WAELPLAATS,13,2000,MIDDEN,Centrum1,2016/03/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
489241.054970989,6658380.9299336,54542,GLASCONT_04319,duo glasbol,D3003,LEOPOLD DE WAELPLAATS,13,2000,MIDDEN,Centrum1,2016/03/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
495840.250141423,6660806.09208644,54543,GLASCONT_04320,duo glasbol,D1230,LAKBORSLEI,125,2100,NOORD,Deurne,2016/03/30 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
493252.173390635,6657999.92509707,54544,GLASCONT_04321,mono glasbol wit,M1508,KORTE ALTAARSTRAAT,6,2018,MIDDEN,Centrum2,2016/03/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
493256.939776135,6657997.32018985,54545,GLASCONT_04322,mono glasbol groen,M1625,KORTE ALTAARSTRAAT,6,2018,MIDDEN,Centrum2,2016/03/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
491167.249157275,6669217.02963247,54546,GLASCONT_04325,duo glasbol,D1192,PATER STRACKESTRAAT,2,2180,NOORD,Ekeren,2016/03/30 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
498159.259218347,6660180.55710362,54547,GLASCONT_04732,ondergrondse duo,O1136-A657,SCHOTENSESTEENWEG,8,2100,NOORD,Deurne,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
482465.40807686,6653109.41040408,54548,GLASCONT_04736,duo glasbol,D1010,BOOMBEKELAAN,,2660,ZUID,Hoboken,2016/07/06 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,x,,,
488848.233469577,6651628.45268649,54549,GLASCONT_04738,ondergrondse wit,O1101-A654,KONINGIN ELISABETHSTRAAT,15,2610,ZUID,Wilrijk,2016/07/06 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
488850.642171713,6651624.58163202,54550,GLASCONT_04739,ondergrondse groen,O1107-A638,KONINGIN ELISABETHSTRAAT,15,2610,ZUID,Wilrijk,2016/07/06 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
488914.308886719,6651400.17440038,54551,GLASCONT_04330,ondergrondse duo,O1131-A672,BIST_WI,19,2610,ZUID,Wilrijk,2016/08/16 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
493330.267506306,6653037.50325417,54552,GLASCONT_04333,ondergrondse duo,O1124-A709,RINGLAAN_BE,18,2600,ZUID,Berchem,2016/08/16 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
490568.437956776,6650450.11287335,54553,GLASCONT_04740,duo glasbol,D1122,,100,2610,ZUID,Wilrijk,2016/12/10 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
484186.068356095,6651534.33607832,54554,GLASCONT_04741,mono glasbol wit,M1526,MORETUSSTRAAT,,2660,ZUID,Hoboken,2017/02/28 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
484186.520142298,6651520.58669005,54555,GLASCONT_04742,mono glasbol groen,M1607,MORETUSSTRAAT,,2660,ZUID,Hoboken,2017/02/28 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
491675.817521616,6668730.87539331,54556,GLASCONT_04743,duo glasbol,D1082,EUGEEN VAN MIEGHEMSTRAAT,,2180,NOORD,Ekeren,2017/07/04 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
489949.347144674,6657883.51877236,54557,GLASCONT_04745,ondergrondse duo,O1100-A738,MIRAEUSSTRAAT,,2018,MIDDEN,Centrum2,2017/10/02 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
488754.247774576,6656765.74897949,54558,GLASCONT_04746,duo glasbol,D1168,BREDERODESTRAAT,,2018,MIDDEN,Centrum2,2018/02/21 23:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
493261.452209706,6657994.85045053,54559,GLASCONT_04753,duo glasbol,D1275,KORTE ALTAARSTRAAT,6,2018,MIDDEN,Centrum2,1999/12/31 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
489109.19159374,6648407.30981623,54560,GLASCONT_04757,duo glasbol,D1127,KLEINE DOORNSTRAAT,278,2610,ZUID,Wilrijk,2019/03/29 09:44:47+00,,,Wekelijks,,x,,x,,,,,,,,,,,
494192.431304737,6655773.76196405,54561,GLASCONT_04758,duo glasbol,D1211,ARBEIDERSSTRAAT,128,2600,ZUID,Berchem,2019/04/05 08:21:52+00,,,Wekelijks,,x,,x,,,,,,,,,,,
489808.752178667,6652321.14757272,54562,GLASCONT_04760,mono glasbol wit,M1566,GOUDENREGENLAAN,2,2610,ZUID,,2019/10/10 09:45:26+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
489864.310646046,6661374.74582251,54563,GLASCONT_04761,duo glasbol,D1241,SINT-PIETERSVLIET,,2000,MIDDEN,,2019/10/22 00:00:00+00,,,Wekelijks,x,x,x,x,x,,,,,,,,,,
495156.215133223,6664962.47418037,54564,GLASCONT_04762,ondergrondse duo,O1110-A688,WEGGESTRAAT,10,2170,NOORD,,2019/10/25 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,,,,
489164.976320545,6651489.80898553,54565,GLASCONT_04748,ondergrondse duo,O1125-A638,BIST_WI,,2610,ZUID,Wilrijk,2018/02/28 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,
481253.046687805,6686387.37054121,54566,GLASCONT_04751,duo glasbol,D1184,ANTWERPSEBAAN,,2040,NOORD,Bezali,2018/05/17 22:00:00+00,,,Wekelijks,x,,x,,x,,,,,,x,,,,
491118.068176466,6672768.51060354,54567,GLASCONT_04756,ondergrondse duo,O1102-A755,EDISONLAAN,5,2180,NOORD,Ekeren,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
489458.120308154,6660513.67529209,54568,GLASCONT_04764,duo glasbol,D1247,ERNEST VAN DIJCKKAAI,Centrum1,2000,MIDDEN,,2020/01/23 10:31:03+00,,,,,,,,,,,,,,,,,,
489455.744256211,6660511.51790032,54569,GLASCONT_04765,mono glasbol groen,M1525,ERNEST VAN DIJCKKAAI,Centrum1,2000,MIDDEN,,2020/01/23 10:32:19+00,,,,,,,,,,,,,,,,,,
493620.643733793,6665921.94185334,54570,GLASCONT_04766,mono glasbol groen,M1598,LAMBRECHTSHOEKENLAAN,,2170,NOORD,,2020/02/03 11:52:22+00,,,Wekelijks,x,,,,,,,,,,,,,,
492217.08984806,6665654.57870412,54571,GLASCONT_04767,duo glasbol,D1203,CANADALAAN,,2030,NOORD,,2020/03/20 11:32:26+00,,,,,,,,,,,,,,,,,,
485842.237526173,6654016.30658586,54572,GLASCONT_04768,duo glasbol,D1038,HAGELANDSTRAAT,37,2660,ZUID,,2020/04/08 22:00:00+00,,,,,,,,,,,,,,,,,,
480596.93118493,6684642.50091328,54573,GLASCONT_04771,duo glasbol,D1210,,,2040,NOORD,,2020/07/17 09:02:56+00,,,,,,,,,,,,,,,,,,
480474.684351338,6683484.18823775,54574,GLASCONT_04773,duo glasbol,D1110,ZANDWEG,,2040,NOORD,,2020/07/17 09:16:54+00,,,,,,,,,,,,,,,,,,
491075.440079902,6671349.58265353,54575,GLASCONT_04774,duo glasbol,D1088,SCHOONBROEK,47,2180,NOORD,,2020/07/22 13:02:26+00,,,,,,,,,,,,,,,,,,
488664.95766462,6648454.1371914,54576,GLASCONT_04776,duo glasbol,D1269,EDENPLEIN,,2610,ZUID,,2020/08/04 12:15:01+00,,,,,,,,,,,,,,,,,,
488840.811427039,6653122.39581075,54577,GLASCONT_00630,duo glasbol,D1172,ROZENKRANSPLEIN,321,2610,ZUID,Wilrijk,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,
488839.097946618,6653122.65253159,54578,GLASCONT_04777,duo glasbol,D1270,ROZENKRANSPLEIN,321,2610,ZUID,,2020/08/06 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,
494032.163366917,6673426.01857308,54579,GLASCONT_04785,duo glasbol,D1258,VAN DE WEYNGAERTPLEIN,28,2180,NOORD,Van de weyngaertplein,2020/09/01 10:11:45+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,
490544.086386108,6658951.26298163,54580,GLASCONT_04786,duo glasbol, D1113,SCHERMERSSTRAAT,,2000,MIDDEN,,2020/09/14 11:15:09+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,
490316.952999145,6657546.44528342,54581,GLASCONT_04787,mono glasbol groen,M2024,LANGE LOZANASTRAAT,,2018,MIDDEN,,2020/09/18 15:16:31+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,
490312.645040005,6657545.9001154,54582,GLASCONT_04788,mono glasbol wit,M2521,LANGE LOZANASTRAAT,,2018,MIDDEN,,2020/09/18 15:16:54+00,,,,,,,,,,,,,,,,,,
495677.142880302,6666990.65800811,54583,GLASCONT_04790,duo glasbol,D1022,CATERSHOFLAAN,,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,
494368.79760132,6669560.3117233,54584,GLASCONT_04793,mono glasbol wit,M1515,DE OUDE LANDEN,TO132,2180,NOORD,,2021/06/15 08:58:51+00,,,,,,,,,,,,,,,,,,
494368.453573923,6669557.90526738,54585,GLASCONT_04794,mono glasbol groen,M1597,DE OUDE LANDEN,TO132,2180,NOORD,,2021/06/15 09:00:18+00,,,,,,,,,,,,,,,,,,
494368.057134306,6669555.89213281,54586,GLASCONT_04795,duo glasbol, D1128,DE OUDE LANDEN,TO 132,2180,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,
